snippet,article - date
"  Feature   Justice  Marcus  Einfeld   WHILST  on  refugee  missions  in  Bosnia  and  Kosovo  during  the  recent  wars  there,  I  had  the  oppor  tunity  to  meet  many  local  Muslim,  Orthodox  and  Catholic  people.   I  was  particularly  struck  by  the  ferocity  of  the  hatred  each  have  for  the  other.  When  innocent  loved  ones  are  killed  merely  because  they  belong  to  a  particular  reli  gious  or  ethnic  group,  it  is  not  sur  prising  that  the  relatives  of  the  vic  tims  hate  the  perpetrators.   But  the  hatreds  I  witnessed  were  not  so  simple.  For  the  hatreds  of  these  peoples  go  back  genera  tions,  and  are  still  taught  to  every  new  generation.  There  may  be  other  hatreds  of  this  type  in  this  world,  but  Balkan  hate  is  as  bad  as  any  and  more  lethal  than  most.   What  the  Nazi  Holocaust  proved  is  that  ultimately,  people  can  only  be  led  where  they  want,  or  are   prepared,  to  go.   We  Jews  can  understand  as  well  as  anyone  the  agonies  the  people  of  the  Balkans  are  experiencing.  I  told  the  people  I  met  that  we  teach  our  children  the  agonies  of  the  past  so  that  the  past  will  not  be  forgotten,  but  in  the  hope  that  they  themselves  will  not  hate  any  one.  Indeed,  these  lessons,  of  tol  erance,  understanding  and  for  giveness,  are  a  part  of  our  her  itage.  We  welcome  all  likeminded  people  on  this  pilgrimage.   Justice  Marcus  Einfeld   The  Balkan  peoples  were  not  receptive  to  this  approach.  Perhaps  they  mistake  this  concept  of  reconciliation  for  a  type  of  mutual  forgiving  and  forgetting.  But  it  is  the  perpetrators  of  the  horrors  who  must  seek  reconcilia  tion.  All  the  victims  need  do  is  lis  ten,  assess  the  sincerity  of  the  other  party  and  be  sufficiently  open-hearted  to  embrace  the  con  cept  of  putting  the  past  into  the  past.  Hopefully,  this  process  can  create  a  better  world,  so  that  our  children,  and  theirs,  will  not  have  to  relive  the  horrible  tragedies  of  the  past.   It  should  therefore  not  be  sur  prising  that  there  is  deep  concern  at  recent  developments  in  Austria  —  a  country  that,  unlike  Germany,   has  not  been  prepared  to  face  its  past.  The  election  a  few  years  ago  of  Kurt  Waldheim  as  President,  and  the  inclusion  of  a  racially  extremist  party  in  the  new  coali  tion  government  are  two  examples  of  why  reconciliation  has  been  so  difficult  with  Austria.   Some  Austrians  and  Austrian  publications  have  been  so  busy  trying  to  portray  Hitler  as  a  German  and  Beethoven  as  an  Austrian  that  they  seem  unable  to   come  to  terms  with  their  humani  tarian  obligations.  I  cannot  under  stand  why  the  major  political  par  ties  could  not  have  reached  an  accommodation  so  as  to  keep  the  racists  out  of  power.  Their  refusal  to  compromise  is  almost  as  fright  ening  as  the  Nazi-lovers’  ascen  sion  to  government.   By  contrast,  it  must  be  acknowl  edged  that  Germany  has  done  much  to  show  that  it  is  genuinely  in  search  of  reconciliation.  It  has  been  generous  with  compensation  and  reparations,  and  its  education  system  has  at  last  advanced  so   that  the  Holocaust  is  not  quite  the  invisible  happening  it  once  was.   Just  a  few  years  ago,  then  President  Von  Weisacker,  together   with  the  then-German  Chancellor  and  Opposition  Leader,  led  a  protest  march  of  millions  against  racism.  Other  than  Israel,  the  lead  ership  of  no  other  nation  has  to  my  knowledge  done  so.  Even  offi  cial  Australia  cannot  bring  itself  to  apologise  for  the  racism  and  geno  cide  we  have  inflicted  on  our  indigenous  people.   Moreover,  Germany’s  responses  to  Israel’s  economic  and  financial  needs  at  its  most  difficult  times  have  not  gone  unnoticed.  Nor  have  the  moves  by  its  young  peo  ple  to  acknowledge  and  study  the  Holocaust,  and  the  decision  to  build  a  memorial  in  Berlin  in  remembrance  of  the  Holocaust  victims.   Ironically,  in  many  ways  these  acts  of  reconciliation  have  made  the  Nazi  era  all  the  more  confus  ing.  They  make  one  wonder  how  ordinary  Germans  could  have  allowed  their  country  to  be  turned  into  an  organ  of  mass  murder.  How  did  the  nation  that  gave  the  world  Goethe  and  Beethoven,  Schiller  and  Schumann,  also  have  given  it  Auschwitz  and  Belsen,  Ravensbruck  and  Dachau?   One  of  the  most  extraordinary  aspects  of  the  Final  Solution  is  that  it  was  carried  out  as  if  in  the  ordinary  course  of  life.  All  the  apparatus  of  a  technologically  advanced  nation  were  part  of  the  scheme  —  the  stationmaster,  traindriver  and  conductor,  the  electrician,  plumber  and  engineer,  the  town  councillor,  newspaper  editor,  shopkeeper,  indeed  virtual  ly  every  man  and  woman  in  the  street.  Where  did  all  these  people  think  their  former  clients,  cus  tomers,  neighbours  and  con  stituents  all  suddenly  went?  Who  succeeded  to  their  houses  or  took  over  their  leases?  Who  acquired  their  refrigerators,  crockery  and   furniture?   In  an  affidavit  for  his  trial  at  Nuremberg,  the  notorious  Rudolf  Hess  estimated  that  three  million  people,  mostly  Jews,  were  slaugh  tered  at  Auschwitz  alone.  Later,  he  changed  it  to  1,135,000  —  every  one  of  them  a  civilian  man,  woman,  child  or  baby,  innocent  of  anything  and  everything  except  having  a  Jewish  mother.  The  Soviet  authorities  who  investigat  ed  the  camp  after  it  was  overrun  by  the  Red  Army  in  January  1945  put  the  figure  at  four  million.  By   any  estimate,  the  figure  is  massive  —  and  the  more  massive  it  is,  the  more  ordinary  people  must  have  been  involved  in  the  process.  For  greed  speaks  many  languages.  And  institutionalised  generational  hate  and  superiority  are  seen  to  justify  the  greed.   A  secret  report  of  the  German  warden  of  the  Minsk  prison  camp  disclosed  that  all  the  Jews  “had  their  gold  bridgework,  crowns  and  fillings  pulled  or  broken  out.  This  happens  always  one  to  two  hours  before  the  special  action.”  This  practice  was  followed  virtually  everywhere.  The  gold  was  melted  and,  along  with  other  valuables,  systematically  taken  from  the  con  demned  Jews,  shipped  to  the  Reichsbank.  There,  under  a  secret  agreement  between  Himmler  and  the  bank’s  ruthless  president,  Dr  Walther  Funk,  it  was  deposited  to  the  credit  of  the  SS  in  an  account  given  the  cover  name  of  Max  Heiliger.   The  Reichsbank,  in  fact,  was  overwhelmed  by  these  Max  Heiliger  deposits.  With  its  vaults  filled  to  overflowing  as  early  as  1942,  the  bank’s  profit-minded   directors  turned  the  holdings  into  cold  cash  by  disposing  of  them  through  municipal  pawnshops.   At  Nuremberg,  the  infamous  Oswald  Pohl,  Chief  of  the  Economic  Office  of  the  SS,  who  handled  the  transactions  for  this  wicked  organisation,  emphasised   One  of  the  most  extraordinary  aspects  of  the  Final  Solution  is  that  it  was  carried  out  as  if  in  the  ordinary  course  of  life.   that  the  officials  and  employees  of  the  Reichsbank  knew  very  well  the  origins  of  the  goods  they  were  pawning.  Was  the  pawn  market,  when  it  suddenly  became  over  whelmed  by  all  this  booty,  sud  denly  struck  dumb?  Did  the  pawn  brokers  and  their  employees,  fam  ilies  and  customers,  ask  no  ques  tions  about  the  unexpected  influx  of  ordinary  peoples’  wedding  rings,  watches,  eyeglasses,  brooches,  pins,  gold  and  other   valuables?   What  the  Nazi  Holocaust  proved  is  that  ultimately,  people  can  only  be  led  where  they  want,  or  are  pre  pared,  to  go.  And  regrettably,  the  evils  of  genocide  and  gross  racial  ethnic  and  religious  hatred  are  still  occurring  —  starkly  in  coun  tries  like  Sudan,  Kosovo,  Ethiopia,  and  too  many  other  places,  but  insidiously  almost  everywhere.   That  is  why  this  [symposium]  is  so  welcome  and  why  I  am  happy  to  be  taking  part  in  it.   I  congratulate  all  those  respon  sible  for  their  creative  thinking.  1  launch  it  with  enthusiasm  and  in  hope.  It  is  the  purpose  of  such  enterprises  to  take  a  stand  against  hate  and  intolerance.  1  invite  you  to  consider  what  our  generation  is  doing  to  perpetuate  past  wicked  ness,  or  not  doing  to  stop  its  recurrence.  Think  whether  we  are  bequeathing  to  our  children  not  a  better  new  world  order  at  all,  but  more  of  the  same  world  order  that  deprived  the  Jewish  people  of  a  third  of  its  number  in  a  few  short  years  just  over  50  years  ago.   Let  us  in  the  name  of  our  chil  dren  and  grandchildren,  as  well  as  for  ourselves,  humanity  and  the  sanctity  of  the  human  condition,  use  this  opportunity  to  acknowl  edge  the  past  and  to  determine  to  move  on,  Jews,  Germans  and  all  people  of  goodwill  together,  while  unmistakably  declaring  —  never  ever  again!   ■  Justice  Marcus  Einfeld  is  a  judge  of  the  Federal  Court  of  Australia,  Austcare’s  Ambassador  for  Refugees  and  UNICEF's  Ambassador  for  Children.  This  is  an  extract  of  an  address  he  delivered  at  a  recent  symposium  titled   ‘Traversing  Boundaries  —  German  Jewish  Reconciliation  ”,  organised  by  the  Sydney  Goethe  Institute  and  the  NSW  Writers  Centre. ",2000-02-25
"  Mubarak  a  player   JERUSALEM:  When  it  comes  to  the  future  of  Jerusalem,  Yasser  Arafat  is  not  only  negoti  ating  on  behalf  of  the  Palestinians,  but  the   broader  Arab  and  Muslim  worlds.   That  is  why  Egyptian  President  Hosni  Mubarak  emerged  as  a  key  player  outside  Camp  David  —  on  a  mission  to  secure  Arab  support  for  any  concessions  the  Palestinian  Authority  president  makes,  or  at  least  not  oppose  President  Bill  Clinton’s  attempts  to  bridge  the  gaps  on  the  issue  of  sovereignty  over  Jerusalem.  Mubarak,  who  has  consult  ed  frequently  with  Arafat  throughout  the  peace  process,  travelled  to  Saudi  Arabia  to  help  unify  the  Arab  stance  on  Jerusalem.   Israeli  Prime  Minister  Ehud  Barak  sees  Mubarak  as  important  in  the  effort  to  build  Arab  consensus  for  whatever  Arafat  negoti   ates  for  Jerusalem.   JTA ",2000-07-28
"  October  1909   ORLANDO,  Florida:  The  Israel  exhibit  at  Walt  Disney  World’s  Millennium  Village  opens,  making  no  explicit  mention  of  Jerusalem  as  Israel’s  capi  tal  after  protests  by  Arab  and  Muslim  groups.   JERUSALEM:  Former  South  African  President  Nelson  Mandela  visits  Israel  for  the  first  time.  He  had  cancelled  previous  visits  because  of  his  crit  icism  of  Israeli  policies.   JERUSALEM:  An  Israeli  court  gives  a  24-year  sen  tence  to  Samuel  Sheinbein,  an  American  teenag  er  who  fled  to  Israel  after  a  1997  murder.   JERUSALEM:  Israel  opens  a  safe-passage  for  Palestinians  between  Gaza  and  the  West  Bank.   JERUSALEM:  News  emerges  that  since  1995,400   Jews  have  arrived  from  Cuba  with  the  assistance   of  the  Jewish  Agency.  Cuban  dictator  Fidel  Castro  apparently  gave  his  blessing  to  the  exo  dus,  codenamed  Operation  Cigar. ",2000-09-29
"  My  Journey,  My  Islam  -  ABC  TV   ?   Sunday  Decem  anTdocuS  with  their  faith.  The  story  is  told  by  teike^us  qi^st  m  6  Kay  ex  pi  o  ^e  st  h  e'  'rol  ^ofTl^H  i  ja  b  (veil)  and  its  more  extreme  version  the  Burkha  (complete/ards  body  covering  it.Jfita  of  religious  identity  &gt;odies  a  set  of  belief  j  t   ber  10,6pm  interesting^rfo  -Ka/ísto™  when  she  talks  about  her  and^owh^r  belfefsjs  Islam  ^WhySthe  vi  Do  Muslim  woman!  are  of  oppression  adopting  Ttoday,  or  of  identity?  Myloumey,  Kay's  ourney  around  the  world  to  explore  he  lives  of  Muslim  women  behind ",2000-12-08
"  Interfaith  gathering   WOMEN  from  the  Buddhist,  Bahai,  Christian,  Hindu,  Muslim,  Quaker,  Zoroastrian  and  Jewish  faiths  visited  the  Sydney  Jewish  Museum  as  part  of  the  Women’s  Interfaith   Network.   Established  last  year  following  the  Catholic  Bishops  Conference,  the  group  pursues  inter  faith  dialogue  through  monthly  meetings  host  ed  by  a  different  faith  group.  The  meeting  at  the  Sydney  Jewish  Museum  was  hosted  by  the  group’s  convener,  NSW  Board  of  Deputies  executive  member  Josie  Lacey,  and  included  a   tour  of  the  museum  and  lunch  in  the  museum  cafe.   “We’ve  met  at  a  Buddhist  retreat  and  at  a  Hindu  temple,  so  I  thought  it  would  be  good  to  meet  at  the  museum  so  that  participants  could  learn  what  Jews  are  all  about,”  said  Ms  Lacey,  who  is  also  a  member  of  the  NSW  exec  utive  of  the  World  Conference  of  Religion  and  Peace.  “It  was  a  successful  day,  and  all  those  who  attended  were  moved  by  the  experi   ence.”   Members  of  the  Women’s  Interfaith  Network  at  the  Sydney  Jewish  Museum.   Wizo  Darom  held  an  Israeli  breakfast  and  flower-arranging   demonstration  at  the  home  of  Jenny  and   Allan  Goldberg;  from  left:  Wizo  Darom  president  Marian   Apple,  past  president   Elza  Levin,  David  Jones’  Spring  Rower  Festival  coordinator  David  Berger. ",2000-06-30
  Son  of  SC^iisste   NEW  YORK:  A  Muslim  group  is  calling  on  the  US  Government  to  arrest  the  son  of  slain  Jewish  mil  itant  Meir  Kahane  because  he  leads  an  organisa  tion  on  the  State  Department’s  list  of  terrorist  groups.  The  Washington-based  Council  on  American  Islamic  Relations  made  the  request  regarding  Binyamin  Kahane. ,2000-11-24
"  Stefan  BiaSogUsSd   WITHOUT  a  trace  of  irony,  an  organiser  of  Sunday’s  Muslim  rally  outside  the  Israeli  Consulate  in  Sydney  lauded  the  peaceful,  calm  behaviour  of  the  New  South  Wales  police  officers  on  duty  there.   The  behaviour  of  the  local  police—who  were  not  being  targeted  by  gunfire,  grenades  or  rocks  —  was  an  example  that  should  be  taken  up  by  the  Israeli  police,  the  organiser  said  over  a  loud  hailer  to  the  approximately  1000  people  choking   York  Street.   Earlier  in  the  weekend,  some  synagogues  in  the  eastern  suburbs  were  targeted,  and  Jews  going  to  and  from  Shabbat  services  were  threat   ened  with  assault.   NSW  Jewish  Board  of  Deputies  president  Stephen  Rothman  said  community  security  had  been  heightened.  “There  have  been  a  number  of  concerning  incidents  relating  to  attacks  on  shules  and  threatened  attacks  on  individuals,”  he  said.  “One  of  the  benefits  of  multiculturalism  has  been  that,  largely,  conflicts  in  countries  of  origin  have  not  been  transported  into  Australia.  As  a  development  in  the  Australian  political  scene,  the  acts  against  Jewish  institutions  here  are  highly  regrettable  and  of  great  concern.”   Although  there  was  no  physical  violence  at  Sunday’s  demonstration,  which  was  organised  by  the  Sydney  University  Muslim  Students  Association,  the  rally  was  far  from  peaceful.   Young  men  wearing  keffiyehs  punched  the  air  to  emphasise  their  accusations  of  Israelis  being  child-killers.  The  men  linked  arms,  jumping  up  and  down,  chanting  and  screaming  while  the   painfully  familiar  cry  of  Allahu  Akbar  boomed  out  of  loudspeakers.  Palestinian,  Lebanese  and  Syrian  flags  were  waved,  and  an  Israeli  flag  was  burned.  Posters  declared  “33  years  of  Israeli  per  secution”  and  “Free  Palestine”.   Sydney  political  activist  Khaldoun  Hajaj  —  known  for  his  explicit  support  of  terrorism  (see  page  16)  —  reportedly  raised  cheers  when  he   told  the  crowd  that  Israeli  land  had  to  be  taken  by  force.  The  Sydney  Morning  Hemld  also  quoted  him  as  calling  for  solidarity  with  Hezbollah,  which  has  kidnapped  three  Israeli  soldiers  and  has  been  rocketing  Northern  Israel  from  the  sanctuary  of  Lebanon.   The  crowd  fell  silent  to  remember  Arabs  killed   during  the  battles  in  Israel  and  many  of  those  present  participated  in  prayers,  their  palms  fac  ing  upwards  in  supplication.  Then  the  chanting  and  screaming  resumed,  and  another  Israeli  flag  was  burned  before  the  crowd  slowly  dispersed.   Estimates  of  the  crowd  size  differ.  Police  Inspector  lan  Lane,  duty  officer  at  The  Rocks,  told  the  Australian  Jewish  News  that  the  rally  was  “at  least  1000”  strong.  Media  estimates  ranged  from  400-500  by  a  television  news  cameraman  to  2000-3000  by  ABC  journalist  Bernadette  Young.  Ms  Young  said  she  was  quoted  the  figure  by  bicy  cle  police.  When  told  of  Inspector  Lane’s  figure,  she  backed  down  to  2000  before  crossing  the  street  to  talk  with  rally  organisers.   The  Sydney  Morning  Herald  reported  that  “up  to  5000  members  of  Sydney’s  Palestinian  com  munity”  rallied,  although  the  crowd  clearly  con  tained  Muslims  of  African  and  South-East  Asian  background,  as  well  as  representatives  of  assort  ed  Marxist  groups.   Mr  Rothman  said  the  media’s  reporting  of  the  size  of  Sunday’s  rally  was  “grossly  exaggerated”.   “Having  seen  the  crowd  myself  at  Hyde  Park  before  it  went  to  the  consulate,  I  would  have  esti   mated  it  at  1000.”   Even  Sydney  Morning  Herald  journalist  Malcolm  Brown,  who  wrote  the  story  about  the  rally,  admitted  that  5000  “might  have  been  a  bit  generous”.  With  disarming  honesty,  he  said  the  figure  was  “an  agreement  between  journalists”.  “Journalists  tend  to  overestimate  and  the  police  underestimate,  so  perhaps  you  could  arrive  at  a  figure  of  about  2500,”  he  said.   “Certainly  it  was  much  bigger  than  1000;  the  line  [of  marchers]  took  two  city  blocks.” ",2000-10-13
"  violence   Gil  Sedan   JERUSALEM:  The  catalyst  for  the  worst  civil  unrest  here  since  1948  may  have  been  an  Israeli  politician’s  visit  to  a  Muslim  and  Jewish  holy  site,  but  Israeli  officials  are  holding  Palestinian  lead  ers  directly  responsible  for  the  bloodshed.   Almost  50  people  —  mostly  Palestinians  —  have  been  killed  in  rioting  that  was  sparked  on  September  28,  when  Likud  Party  leader  Ariel  Sharon  visited  the  Temple  Mount  in  Jerusalem.  Bloody  riots  on  the  Temple  Mount  spread  to  the  West  Bank,  Gaza  Strip  and  parts  of  Israel,  where  Israeli  Arabs  launched  their  own  actions  against  Israel.   Prime  Minister  Ehud  Barak  is  urging  Palestinian  Authority  President  Yasser  Arafat  to  intervene  to  end  the  clashes.  The  consensus  in  the  Israeli  Government  is  that  Arafat  orchestrat  ed  the  riots  in  the  territories  for  his  own  political   purposes.   In  contrast,  riots  in  Israel  proper  were  seen  as  spontaneous  and  led  by  street  gangs,  with  no   clear  guiding  hands.  Acting  Foreign  Minister  Shlomo  Ben-Ami  blamed  the  Palestinian  Authority  for  the  clashes,  but  stressed  that  one  should  not  allow  the  tragic  clashes  to  derail  the  peace  process.  Although  similar  confrontations  have  occurred  in  the  past,  the  riots  over  Rosh  Hashana  were  unprecedented  in  their  magni  tude  and  in  the  use  of  arms.   Palestinian  police  opened  fire  on  Israel  Defence  Force  soldiers  in  Gaza,  Ramallah  and  Nablus.  The  IDF  responded  with  live  fire,  the  use  of  gunships  and  missiles.  As  the  fighting  intensi  fied,  Israeli  troops  rolled  out  tanks.  An  Israeli  Jewish  man  was  shot  and  killed  on  the  road  to  the  West  Bank  settlement  of  Ariel,  reportedly  when  he  stopped  to  change  a  tyre.   The  White  House  said  it  would  head  an   inquiry  of  Israeli  and  Palestinian  security  officials  to  determine  who  caused  the  violence.  They  won’t  be  able  to  meet,  however,  until  the  situa  tion  calms  down.   The  main  points  of  confrontations  in  the  terri  tories  were  in  the  Netzarim  junction  in  the  Gaza   Strip,  the  Beit-ill  junction  near  RamaUah  and  Joseph’s  Tomb  at  the  entrance  to  Nablus,  a  Palestinian  town  where  a  group  of  yeshiva  stu  dents  maintain  a  presence.   Anger  heated  up  inside  Israel  proper  after  the  broadcast  of  pictures  of  Palestinian  Mohammad  al-Darrah,  12,  who  was  shot  to  death  at  the  Netzarim  Junction—apparently  by  Israeli  fire   during  an  exchange  between  Israeli  soldiers  and  Palestinian  policemen.  Inside  Israel,  rioters  closed  off  traffic  arteries  in  Arab  towns  —  and  even  on  a  main  street  in  downtown  Jaffa,  where  a  small  community  of  20,000  Arabs  still  live.  Arab  youth  confronted  police  with  stones  and  bottles,  and  police  reported  some  cases  of  the  use  of  live   firearms  and  Molotov  cocktails.   Barak  said  the  escalation  among  Israel’s  Arabs  was  a  “very  serious  development""  and  that  the  closing  off  of  highways  and  disruption  of  every  day  life  inside  Israel  was  “unacceptable”.  He  urged  the  law  enforcement  agencies  “to  guaran  tee  order”.  He  also  called  on  the  Israeli  Arab  pub  lic  not  to  be  dictated  to  by  radical  forces,  and   urged  them  to  abide  by  the  law.   Barak  stopped  short  of  criticising  Sharon  for  his  visit  to  the  Temple  Mount,  but  an  Israeli  offi  cial  told  the  New  York  Times:  “It’s  clear  to  every  one  that  it’s  the  Sharon  show  that  created  the  original  damage”.   US  Secretary  of  State  Madeleine  Albright  also  criticised  Sharon.  Israeli  columnist  Nahum  Bamea  wrote  that  it  was  true  that  Sharon  ignited  the  match,  but  it  was  Arafat  who  provided  the  explosives.  “This  was  an  impressive  coopera  tion  between  the  Likud  and  the  Palestinian  Authority,  one  might  say  the  beginning  of  a  won  derful  friendship,”  Bamea  wrote.   Israeli  columnist  Ron  Ben-Yishai  wrote  that  Arafat  had  been  searching  for  a  development  that  would  tilt  world  public  opinion  back  towards  him.  Sharon  provided  that  opportunity,   he  wrote.   Sharon,  meanwhile,  said  he  shares  no  respon  sibility  for  the  violence.  “This  has  nothing  to  do  with  me,”  he  told  the  Washington  Post  “It’s  the   result  of  a  preplanned  campaign  by  Arafat   J1A ",2000-10-06
"  The  future  belongs  to  our  children   TELLING  TALES   DONNA  JACOBS  SIFE   ONE  thing  for  sure.  A  new  year  has  begun.  Not  ouryear,  of  course;  that  ends  in  Elul  and  begins  in  Tishrei.  It’s  not  the  Chinese  new  year  either,  theirs  is  at  the  end  of  January;  nor  the  Muslim,  nor  the  Buddhist.  The  Aborigines  are  in  the  40th  millennium,  I  believe.  In  fact,  let’s  face  it,  this  millennium  thing  belongs  to  the   Christians.   Two  thousand  years  since  the  birth  of  Jesus,  although  most  scholars  agree  that  they  got  the  year  wrong.  We,  on  the  other  hand,  are  count  ing  from  the  creation  of  Adam,  six  days  after  the  Creation  of  the  World  —  5760  years.   Between  you  and  me,  I  suspect  the  world  has  been  around  longer  than  that.  I  hold  with  in  me  the  knowledge  that  the  Earth  was  creat  ed  at  the  time  of  the  Big  Bang  several  hundred  million  years  ago,  and  at  the  same  time  can  embrace  the  idea  that  monotheism,  when  humanity  was  created  in  the  image  of  God,  is  probably  around  5760  years  old.   That  is  when  Judaism  imposed  herself  upon  the  Great  Stories  of  the  world,  and  added  her  unique  and  extraordinary  perspective  to  the  Sumerian,  Ugaritic,  Canaanite  and  Babylonian  mythologies,  changing  the  world  forever.  Surely  a  moment  to  celebrate.   If  we  see  ourselves  as  members  of  the  plan  et,  with  a  shared  home  —  that  of  Earth;  if  we  see  ourselves  as  part  of  one  great  family,  with   one  Great  Story  to  tell  —  that  of  the  birth  and  evolution  of  faith  and  ideas,  of  humans’  rela  tionship  with  God  and  each  other  —  these  numbers  can  seem  quite  irrelevant.   Each  People  of  the  Earth  have  their  own  time  frame  and  Creation  story.  They  represent  signposts  in  the  evolution  of  humanity.  And  each  one  of  us  benefits  from  the  experiences  of  the  other.  As  new  ideas  are  formed,  we  all  absorb,  translate,  resonate  or  reject  them  —  re-forming  our  own  relationships  with  God  and  the  Universe.  Seen  this  way,  not  only  is  the  Earth  a  living  breathing  organism,  humanity  is   too.   Having  said  that,  I  was  left  with  a  dilemma:  how  was  I  to  mark  this  new  year?  Was  I  to  steadfastly  claim  that  it  had  nothing  to  do  with  me  and  have  a  quiet  night  at  home,  keeping  an  eye  on  my  computer-dependent  appliances  for  strange  signs  of  malfunction?  Sit  outside,  wishing  there  were  more  stars  and  watching  out  for  falling  planes?  Was  I  to  join  the  throngs  in  a  desperate  desire  to  have  fun  by  finding  a  party  with  ear-splitting  music,  copious  amounts  of  alcohol  and  geared  towards  watch  ing  millions  of  dollars  turn  into  coloured  gun  powder,  that  lasted  for  a  moment,  leaving  our  city  polluted  and  smelling  of  war?  Or  should  I  have  gathered  a  few  friends  and  held  deep  dis  cussions  as  to  the  relevance  of  the  moment,  debated  the  nuance  of  date  and  time  and  when  the  Christian  millennium  really  began,  and  what  we  can  do  to  change  the  world  before  we  go  back  to  work?   What  I  did  in  fact  do  was  head  down  early  to  MacMahons  Point,  as  I  do  every  year.  Set  out  a   picnic  with  my  sister  and  her  family,  and  some  other  friends  who  came.  Sat  and  watched  the  myriad  of  people  gather  —  my  community  of  Sydney  —  and  delighted  in  their  different  colours,  languages,  foods,  customs,  dress.  We  watched  the  sun  descend  together,  sometimes  breaking  out  into  song  or  Mexican  waves  at  the  boats  that  gathered  on  the  harbour.  We  chatted  to  strangers,  felt  the  rising  sense  of  shared  occasion.  There  was  the  same  cama  raderie  and  joyful  spirit  as  there  is  every  year  on  the  banks  of  the  harbour.  Probably  more.   I  don’t  need  much  encouragement  to  cele  brate,  or  impose  significance  upon  a  moment.  The  fact  that  four  numbers  turn  over  on  the  digital  calender  is  enough.  That  we  are  brought  together  to  mark  the  passing  of  time  is  enough  to  warrant  my  contemplation,  my  optimism  and  my  participation.   I  look  around  and  marvel  at  our  freedom  here  in  Sydney.  Our  freedom  to  live  side  by  side  with  tolerance  and  mutual  respect.  It  is  an  extraordinary  achievement;  more  than  that,  a  privilege.  Amongst  my  neighbours  that  night,  there  were  those  who  have  lived  through  war  and  poverty,  immigration,  loss  of  family,  lan  guage,  culture,  safety.  Their  histories  con  spired  to  bring  them  here,  now  —  on  Sydney  Harbour,  as  the  calendar  clicked  over  to  read  2000.  Some  prayed  for  a  better  life,  some  wept  for  what  they  do  not  have,  some  gave  thanks  for  what  they  do.  I  joined  them.   As  a  member  of  the  planet,  this  is  a  chance  to  see  from  whence  we  come,  and  to  decide  where  we  shall  go  from  here.  It  doesn’t  matter  to  whom  this  really  belongs.  What  matters  is   what  we  do  with  it.  The  future  belongs  to  our  children.  My  nephew  showed  me  a  poem  he  wrote  for  the  new  millennium.  Read  it  for  your   self  and  be  humbled. ",2000-01-07
  Sfo$tor  dining   LONDON:  Dartmouth  College  is  planning  to  open  one  of  the  nation’s  few  college  dining  facilities  to  serve  meals  for  students  observing  Jewish  and  Muslim  dietary  laws.  The  new  dining  hall  results  tom  a  proposal'  jointfy  submitted  by  a  committee  of  Jewish  aid  Muslim  students. ,2000-12-08
"  Israel-Indonesia  ties?   JERUSALEM:  An  Israeli  delega  tion  has  flown  to  Indonesia  to  explore  the  possibility  of  estab  lishing  commercial  ties  with  the  Muslim  country.  The  Israeli  daily  newspaper  Ha’aretz  reported  that  the  visit  was  finalised  during  a  meeting  between  Israeli  Trade  Minister  Ran  Cohen  and  his  Indonesian  counterpart  during   the  recent  World  Trade  Organisation  meeting  in  Seattle.  Moderate  Indonesian  President  Abdurrahman  Wahid  has  expressed  interest  in  establish  ing  ties  with  Israel.   Indonesia  is  the  world’s  most  populous  Muslim  nation,  with   about  ^UU  million  people.   JTA ",2000-01-07
